ptVxlArySize	 201.000000	201.000000	99.000000
vxlVoxel	3999699
-1.091833	1.989812	-0.521523
-1.071425	1.989812	-0.521523
-1.051017	1.989812	-0.521523
-1.051017	1.989812	-0.501114
-1.030608	1.989812	-0.501114
-1.010200	1.989812	-0.501114
-1.010200	1.989812	-0.480706
-0.989792	1.989812	-0.480706
-0.969384	1.989812	-0.480706
-0.969384	1.989812	-0.460298
-0.948975	1.989812	-0.460298
-0.928567	1.989812	-0.460298
-0.928567	1.989812	-0.439890
-0.908159	1.989812	-0.439890
-0.887751	1.989812	-0.439890
-0.867342	1.989812	-0.419482
-0.846934	1.989812	-0.419482
-0.846934	1.989812	-0.399073
-0.826526	1.989812	-0.399073
-0.806118	1.989812	-0.399073
-0.785709	1.989812	-0.378665
-0.765301	1.989812	-0.378665
-0.744893	1.989812	-0.358257
-0.724485	1.989812	-0.358257
-0.704076	1.989812	-0.337849
-0.683668	1.989812	-0.337849
-0.663260	1.989812	-0.337849
-0.663260	1.989812	-0.317440
-0.642852	1.989812	-0.317440
-0.622443	1.989812	-0.317440
-0.622443	1.989812	-0.297032
-0.602035	1.989812	-0.297032
-0.581627	1.989812	-0.297032
-0.581627	1.989812	-0.276624
-0.561219	1.989812	-0.276624
-0.540810	1.989812	-0.276624
-0.540810	1.989812	-0.256216
-0.520402	1.989812	-0.256216
-0.499994	1.989812	-0.256216
-0.479586	1.989812	-0.235807
-0.459178	1.989812	-0.235807
-0.459178	1.989812	-0.215399
-0.438769	1.989812	-0.215399
-0.418361	1.989812	-0.215399
-0.397953	1.989812	-0.194991
-0.377545	1.989812	-0.194991
-0.357136	1.989812	-0.174583
-0.336728	1.989812	-0.174583
-0.316320	1.989812	-0.154174
-0.295912	1.989812	-0.154174
-0.275503	1.989812	-0.133766
-0.255095	1.989812	-0.133766
-0.234687	1.989812	-0.133766
-0.234687	1.989812	-0.113358
-0.214279	1.989812	-0.113358
-0.193870	1.989812	-0.113358
-0.193870	1.989812	-0.092950
-0.173462	1.989812	-0.092950
-0.153054	1.989812	-0.092950
-0.153054	1.989812	-0.072541
-0.132646	1.989812	-0.072541
-0.112237	1.989812	-0.072541
-0.112237	1.989812	-0.052133
-0.091829	1.989812	-0.052133
-0.071421	1.989812	-0.052133
-0.071421	1.989812	-0.031725
-0.051013	1.989812	-0.031725
-0.030604	1.989812	-0.031725
-0.010196	1.989812	-0.011317
0.010212	1.989812	-0.011317
0.010212	1.989812	0.009092
0.030620	1.989812	0.009092
0.051029	1.989812	0.009092
0.071437	1.989812	0.029500
0.091845	1.989812	0.029500
0.112253	1.989812	0.049908
0.132662	1.989812	0.049908
0.153070	1.989812	0.070316
0.173478	1.989812	0.070316
0.193886	1.989812	0.070316
0.193886	1.989812	0.090725
0.214295	1.989812	0.090725
0.234703	1.989812	0.090725
0.234703	1.989812	0.111133
0.255111	1.989812	0.111133
0.275519	1.989812	0.111133
0.275519	1.989812	0.131541
0.295928	1.989812	0.131541
0.316336	1.989812	0.131541
0.316336	1.989812	0.151949
0.336744	1.989812	0.151949
0.357152	1.989812	0.151949
0.377561	1.989812	0.172358
0.397969	1.989812	0.172358
0.397969	1.989812	0.192766
0.418377	1.989812	0.192766
0.438785	1.989812	0.192766
0.459194	1.989812	0.213174
0.479602	1.989812	0.213174
0.500010	1.989812	0.233582
0.520418	1.989812	0.233582
0.540827	1.989812	0.253991
0.561235	1.989812	0.253991
0.581643	1.989812	0.274399
0.602051	1.989812	0.274399
0.622459	1.989812	0.274399
0.622459	1.989812	0.294807
0.642868	1.989812	0.294807
0.663276	1.989812	0.294807
0.663276	1.989812	0.315215
0.683684	1.989812	0.315215
0.704092	1.989812	0.315215
0.704092	1.989812	0.335624
0.724501	1.989812	0.335624
0.744909	1.989812	0.335624
0.765317	1.989812	0.356032
0.785725	1.989812	0.356032
0.785725	1.989812	0.376440
0.806134	1.989812	0.376440
0.826542	1.989812	0.376440
0.846950	1.989812	0.396848
0.867358	1.989812	0.396848
0.887767	1.989812	0.417257
0.908175	1.989812	0.417257
0.928583	1.989812	0.437665
0.948991	1.989812	0.437665
0.969400	1.989812	0.458073
0.989808	1.989812	0.458073
1.010216	1.989812	0.458073
1.010216	1.989812	0.478481
1.030624	1.989812	0.478481
1.051033	1.989812	0.478481
1.051033	1.989812	0.498890
1.071441	1.989812	0.498890
1.091849	1.989812	0.498890
1.091849	1.989812	0.519298
1.112257	1.989812	0.519298
1.132666	1.989812	0.519298
1.132666	1.989812	0.539706
1.153074	1.989812	0.539706
1.173482	1.989812	0.539706
1.173482	1.989812	0.560114
1.193890	1.989812	0.560114
1.214299	1.989812	0.560114
1.234707	1.989812	0.580522
1.255115	1.989812	0.580522
1.275523	1.989812	0.600931
1.295932	1.989812	0.600931
1.316340	1.989812	0.621339
1.336748	1.989812	0.621339
1.357156	1.989812	0.641747
1.377565	1.989812	0.641747
1.397973	1.989812	0.641747
1.397973	1.989812	0.662155
1.418381	1.989812	0.662155
1.438789	1.989812	0.682564
1.459198	1.989812	0.682564
1.479606	1.989812	0.682564
1.479606	1.989812	0.702972
1.500014	1.989812	0.702972
1.520422	1.989812	0.702972
1.520422	1.989812	0.723380
1.540831	1.989812	0.723380
1.561239	1.989812	0.723380
1.561239	1.989812	0.743788
1.581647	1.989812	0.743788
1.602055	1.989812	0.743788
1.622463	1.989812	0.764197
1.642872	1.989812	0.764197
1.663280	1.989812	0.784605
1.683688	1.989812	0.784605
1.704096	1.989812	0.805013
1.724505	1.989812	0.805013
1.744913	1.989812	0.825421
1.765321	1.989812	0.825421
1.785729	1.989812	0.845830
1.806138	1.989812	0.845830
1.826546	1.989812	0.866238
1.846954	1.989812	0.866238
1.867362	1.989812	0.866238
1.867362	1.989812	0.886646
1.887771	1.989812	0.886646
1.908179	1.989812	0.886646
1.908179	1.989812	0.907054
1.928587	1.989812	0.907054
1.948995	1.989812	0.907054
1.948995	1.989812	0.927463
1.969404	1.989812	0.927463
1.989812	1.989812	0.927463
1.989812	1.989812	0.947871

m_isoIsoUParaTtoB	251	
-1.989796	-1.989796	0.988687
-1.989796	-1.989796	0.968279
-1.969388	-1.989796	0.968279
-1.948979	-1.989796	0.947871
-1.928571	-1.989796	0.947871
-1.908163	-1.989796	0.947871
-1.908163	-1.989796	0.927463
-1.887755	-1.989796	0.927463
-1.867346	-1.989796	0.927463
-1.867346	-1.989796	0.907054
-1.846938	-1.989796	0.907054
-1.826530	-1.989796	0.907054
-1.826530	-1.989796	0.886646
-1.806122	-1.989796	0.886646
-1.785713	-1.989796	0.886646
-1.785713	-1.989796	0.866238
-1.765305	-1.989796	0.866238
-1.744897	-1.989796	0.866238
-1.744897	-1.989796	0.845830
-1.724489	-1.989796	0.845830
-1.704080	-1.989796	0.845830
-1.704080	-1.989796	0.825421
-1.683672	-1.989796	0.825421
-1.663264	-1.989796	0.825421
-1.642856	-1.989796	0.805013
-1.622447	-1.989796	0.805013
-1.622447	-1.989796	0.784605
-1.602039	-1.989796	0.784605
-1.581631	-1.989796	0.784605
-1.561223	-1.989796	0.764197
-1.540814	-1.989796	0.764197
-1.540814	-1.989796	0.743788
-1.520406	-1.989796	0.743788
-1.499998	-1.989796	0.743788
-1.479590	-1.989796	0.723380
-1.459182	-1.989796	0.723380
-1.459182	-1.989796	0.702972
-1.438773	-1.989796	0.702972
-1.418365	-1.989796	0.702972
-1.397957	-1.989796	0.682564
-1.377549	-1.989796	0.682564
-1.357140	-1.989796	0.682564
-1.357140	-1.989796	0.662155
-1.336732	-1.989796	0.662155
-1.316324	-1.989796	0.641747
-1.295916	-1.989796	0.641747
-1.275507	-1.989796	0.641747
-1.275507	-1.989796	0.621339
-1.255099	-1.989796	0.621339
-1.234691	-1.989796	0.600931
-1.214283	-1.989796	0.600931
-1.193874	-1.989796	0.600931
-1.193874	-1.989796	0.580522
-1.173466	-1.989796	0.580522
-1.153058	-1.989796	0.580522
-1.153058	-1.989796	0.560114
-1.132650	-1.989796	0.560114
-1.112241	-1.989796	0.560114
-1.112241	-1.989796	0.539706
-1.091833	-1.989796	0.539706
-1.071425	-1.989796	0.539706
-1.071425	-1.989796	0.519298
-1.051017	-1.989796	0.519298
-1.030608	-1.989796	0.519298
-1.030608	-1.989796	0.498890
-1.010200	-1.989796	0.498890
-0.989792	-1.989796	0.498890
-0.989792	-1.989796	0.478481
-0.969384	-1.989796	0.478481
-0.948975	-1.989796	0.478481
-0.948975	-1.989796	0.458073
-0.928567	-1.989796	0.458073
-0.908159	-1.989796	0.458073
-0.908159	-1.989796	0.437665
-0.887751	-1.989796	0.437665
-0.867342	-1.989796	0.437665
-0.846934	-1.989796	0.417257
-0.826526	-1.989796	0.417257
-0.806118	-1.989796	0.396848
-0.785709	-1.989796	0.396848
-0.765301	-1.989796	0.376440
-0.744893	-1.989796	0.376440
-0.724485	-1.989796	0.356032
-0.704076	-1.989796	0.356032
-0.683668	-1.989796	0.335624
-0.663260	-1.989796	0.335624
-0.642852	-1.989796	0.315215
-0.622443	-1.989796	0.315215
-0.602035	-1.989796	0.294807
-0.581627	-1.989796	0.294807
-0.561219	-1.989796	0.294807
-0.561219	-1.989796	0.274399
-0.540810	-1.989796	0.274399
-0.520402	-1.989796	0.253991
-0.499994	-1.989796	0.253991
-0.479586	-1.989796	0.253991
-0.479586	-1.989796	0.233582
-0.459178	-1.989796	0.233582
-0.438769	-1.989796	0.233582
-0.438769	-1.989796	0.213174
-0.418361	-1.989796	0.213174
-0.397953	-1.989796	0.213174
-0.397953	-1.989796	0.192766
-0.377545	-1.989796	0.192766
-0.357136	-1.989796	0.192766
-0.357136	-1.989796	0.172358
-0.336728	-1.989796	0.172358
-0.316320	-1.989796	0.172358
-0.316320	-1.989796	0.151949
-0.295912	-1.989796	0.151949
-0.275503	-1.989796	0.151949
-0.255095	-1.989796	0.131541
-0.234687	-1.989796	0.131541
-0.234687	-1.989796	0.111133
-0.214279	-1.989796	0.111133
-0.193870	-1.989796	0.111133
-0.173462	-1.989796	0.090725
-0.153054	-1.989796	0.090725
-0.153054	-1.989796	0.070316
-0.132646	-1.989796	0.070316
-0.112237	-1.989796	0.070316
-0.091829	-1.989796	0.049908
-0.071421	-1.989796	0.049908
-0.051013	-1.989796	0.029500
-0.030604	-1.989796	0.029500
-0.010196	-1.989796	0.009092
0.010212	-1.989796	0.009092
0.030620	-1.989796	-0.011317
0.051029	-1.989796	-0.011317
0.071437	-1.989796	-0.031725
0.091845	-1.989796	-0.031725
0.112253	-1.989796	-0.031725
0.112253	-1.989796	-0.052133
0.132662	-1.989796	-0.052133
0.153070	-1.989796	-0.052133
0.153070	-1.989796	-0.072541
0.173478	-1.989796	-0.072541
0.193886	-1.989796	-0.072541
0.193886	-1.989796	-0.092950
0.214295	-1.989796	-0.092950
0.234703	-1.989796	-0.092950
0.234703	-1.989796	-0.113358
0.255111	-1.989796	-0.113358
0.275519	-1.989796	-0.113358
0.275519	-1.989796	-0.133766
0.295928	-1.989796	-0.133766
0.316336	-1.989796	-0.133766
0.316336	-1.989796	-0.154174
0.336744	-1.989796	-0.154174
0.357152	-1.989796	-0.154174
0.357152	-1.989796	-0.174583
0.377561	-1.989796	-0.174583
0.397969	-1.989796	-0.174583
0.397969	-1.989796	-0.194991
0.418377	-1.989796	-0.194991
0.438785	-1.989796	-0.194991
0.459194	-1.989796	-0.215399
0.479602	-1.989796	-0.215399
0.479602	-1.989796	-0.235807
0.500010	-1.989796	-0.235807
0.520418	-1.989796	-0.235807
0.540827	-1.989796	-0.256216
0.561235	-1.989796	-0.256216
0.561235	-1.989796	-0.276624
0.581643	-1.989796	-0.276624
0.602051	-1.989796	-0.276624
0.622459	-1.989796	-0.297032
0.642868	-1.989796	-0.297032
0.663276	-1.989796	-0.297032
0.663276	-1.989796	-0.317440
0.683684	-1.989796	-0.317440
0.704092	-1.989796	-0.337849
0.724501	-1.989796	-0.337849
0.744909	-1.989796	-0.337849
0.744909	-1.989796	-0.358257
0.765317	-1.989796	-0.358257
0.785725	-1.989796	-0.378665
0.806134	-1.989796	-0.378665
0.826542	-1.989796	-0.378665
0.826542	-1.989796	-0.399073
0.846950	-1.989796	-0.399073
0.867358	-1.989796	-0.419482
0.887767	-1.989796	-0.419482
0.908175	-1.989796	-0.419482
0.908175	-1.989796	-0.439890
0.928583	-1.989796	-0.439890
0.948991	-1.989796	-0.439890
0.948991	-1.989796	-0.460298
0.969400	-1.989796	-0.460298
0.989808	-1.989796	-0.460298
0.989808	-1.989796	-0.480706
1.010216	-1.989796	-0.480706
1.030624	-1.989796	-0.480706
1.030624	-1.989796	-0.501114
1.051033	-1.989796	-0.501114
1.071441	-1.989796	-0.501114
1.071441	-1.989796	-0.521523
1.091849	-1.989796	-0.521523
1.112257	-1.989796	-0.521523
1.112257	-1.989796	-0.541931
1.132666	-1.989796	-0.541931
1.153074	-1.989796	-0.541931
1.173482	-1.989796	-0.562339
1.193890	-1.989796	-0.562339
1.214299	-1.989796	-0.582747
1.234707	-1.989796	-0.582747
1.255115	-1.989796	-0.603156
1.275523	-1.989796	-0.603156
1.295932	-1.989796	-0.623564
1.316340	-1.989796	-0.623564
1.336748	-1.989796	-0.643972
1.357156	-1.989796	-0.643972
1.377565	-1.989796	-0.664380
1.397973	-1.989796	-0.664380
1.418381	-1.989796	-0.684789
1.438789	-1.989796	-0.684789
1.459198	-1.989796	-0.684789
1.459198	-1.989796	-0.705197
1.479606	-1.989796	-0.705197
1.500014	-1.989796	-0.725605
1.520422	-1.989796	-0.725605
1.540831	-1.989796	-0.725605
1.540831	-1.989796	-0.746013
1.561239	-1.989796	-0.746013
1.581647	-1.989796	-0.766422
1.602055	-1.989796	-0.766422
1.622463	-1.989796	-0.766422
1.622463	-1.989796	-0.786830
1.642872	-1.989796	-0.786830
1.663280	-1.989796	-0.786830
1.663280	-1.989796	-0.807238
1.683688	-1.989796	-0.807238
1.704096	-1.989796	-0.807238
1.704096	-1.989796	-0.827646
1.724505	-1.989796	-0.827646
1.744913	-1.989796	-0.827646
1.744913	-1.989796	-0.848055
1.765321	-1.989796	-0.848055
1.785729	-1.989796	-0.848055
1.785729	-1.989796	-0.868463
1.806138	-1.989796	-0.868463
1.826546	-1.989796	-0.868463
1.846954	-1.989796	-0.888871
1.867362	-1.989796	-0.888871
1.867362	-1.989796	-0.909279
1.887771	-1.989796	-0.909279
1.908179	-1.989796	-0.909279
1.928587	-1.989796	-0.929688
1.948995	-1.989796	-0.929688
1.969404	-1.989796	-0.950096
1.989812	-1.989796	-0.950096

m_isoIsoVParaLtoR	251	
-1.989796	-1.989796	0.988687
-1.989796	-1.989796	0.968279
-1.989796	-1.969388	0.968279
-1.989796	-1.948979	0.947871
-1.989796	-1.928571	0.947871
-1.989796	-1.908163	0.947871
-1.989796	-1.908163	0.927463
-1.989796	-1.887755	0.927463
-1.989796	-1.867346	0.927463
-1.989796	-1.867346	0.907054
-1.989796	-1.846938	0.907054
-1.989796	-1.826530	0.907054
-1.989796	-1.826530	0.886646
-1.989796	-1.806122	0.886646
-1.989796	-1.785713	0.886646
-1.989796	-1.785713	0.866238
-1.989796	-1.765305	0.866238
-1.989796	-1.744897	0.866238
-1.989796	-1.744897	0.845830
-1.989796	-1.724489	0.845830
-1.989796	-1.704080	0.845830
-1.989796	-1.704080	0.825421
-1.989796	-1.683672	0.825421
-1.989796	-1.663264	0.825421
-1.989796	-1.642856	0.805013
-1.989796	-1.622447	0.805013
-1.989796	-1.622447	0.784605
-1.989796	-1.602039	0.784605
-1.989796	-1.581631	0.784605
-1.989796	-1.561223	0.764197
-1.989796	-1.540814	0.764197
-1.989796	-1.540814	0.743788
-1.989796	-1.520406	0.743788
-1.989796	-1.499998	0.743788
-1.989796	-1.479590	0.723380
-1.989796	-1.459182	0.723380
-1.989796	-1.459182	0.702972
-1.989796	-1.438773	0.702972
-1.989796	-1.418365	0.702972
-1.989796	-1.397957	0.682564
-1.989796	-1.377549	0.682564
-1.989796	-1.357140	0.682564
-1.989796	-1.357140	0.662155
-1.989796	-1.336732	0.662155
-1.989796	-1.316324	0.641747
-1.989796	-1.295916	0.641747
-1.989796	-1.275507	0.641747
-1.989796	-1.275507	0.621339
-1.989796	-1.255099	0.621339
-1.989796	-1.234691	0.600931
-1.989796	-1.214283	0.600931
-1.989796	-1.193874	0.600931
-1.989796	-1.193874	0.580522
-1.989796	-1.173466	0.580522
-1.989796	-1.153058	0.580522
-1.989796	-1.153058	0.560114
-1.989796	-1.132650	0.560114
-1.989796	-1.112241	0.560114
-1.989796	-1.112241	0.539706
-1.989796	-1.091833	0.539706
-1.989796	-1.071425	0.539706
-1.989796	-1.071425	0.519298
-1.989796	-1.051017	0.519298
-1.989796	-1.030608	0.519298
-1.989796	-1.030608	0.498890
-1.989796	-1.010200	0.498890
-1.989796	-0.989792	0.498890
-1.989796	-0.989792	0.478481
-1.989796	-0.969384	0.478481
-1.989796	-0.948975	0.478481
-1.989796	-0.948975	0.458073
-1.989796	-0.928567	0.458073
-1.989796	-0.908159	0.458073
-1.989796	-0.908159	0.437665
-1.989796	-0.887751	0.437665
-1.989796	-0.867342	0.437665
-1.989796	-0.846934	0.417257
-1.989796	-0.826526	0.417257
-1.989796	-0.806118	0.396848
-1.989796	-0.785709	0.396848
-1.989796	-0.765301	0.376440
-1.989796	-0.744893	0.376440
-1.989796	-0.724485	0.356032
-1.989796	-0.704076	0.356032
-1.989796	-0.683668	0.335624
-1.989796	-0.663260	0.335624
-1.989796	-0.642852	0.315215
-1.989796	-0.622443	0.315215
-1.989796	-0.602035	0.294807
-1.989796	-0.581627	0.294807
-1.989796	-0.561219	0.294807
-1.989796	-0.561219	0.274399
-1.989796	-0.540810	0.274399
-1.989796	-0.520402	0.253991
-1.989796	-0.499994	0.253991
-1.989796	-0.479586	0.253991
-1.989796	-0.479586	0.233582
-1.989796	-0.459178	0.233582
-1.989796	-0.438769	0.233582
-1.989796	-0.438769	0.213174
-1.989796	-0.418361	0.213174
-1.989796	-0.397953	0.213174
-1.989796	-0.397953	0.192766
-1.989796	-0.377545	0.192766
-1.989796	-0.357136	0.192766
-1.989796	-0.357136	0.172358
-1.989796	-0.336728	0.172358
-1.989796	-0.316320	0.172358
-1.989796	-0.316320	0.151949
-1.989796	-0.295912	0.151949
-1.989796	-0.275503	0.151949
-1.989796	-0.255095	0.131541
-1.989796	-0.234687	0.131541
-1.989796	-0.234687	0.111133
-1.989796	-0.214279	0.111133
-1.989796	-0.193870	0.111133
-1.989796	-0.173462	0.090725
-1.989796	-0.153054	0.090725
-1.989796	-0.153054	0.070316
-1.989796	-0.132646	0.070316
-1.989796	-0.112237	0.070316
-1.989796	-0.091829	0.049908
-1.989796	-0.071421	0.049908
-1.989796	-0.051013	0.029500
-1.989796	-0.030604	0.029500
-1.989796	-0.010196	0.009092
-1.989796	0.010212	0.009092
-1.989796	0.030620	-0.011317
-1.989796	0.051029	-0.011317
-1.989796	0.071437	-0.031725
-1.989796	0.091845	-0.031725
-1.989796	0.112253	-0.031725
-1.989796	0.112253	-0.052133
-1.989796	0.132662	-0.052133
-1.989796	0.153070	-0.052133
-1.989796	0.153070	-0.072541
-1.989796	0.173478	-0.072541
-1.989796	0.193886	-0.072541
-1.989796	0.193886	-0.092950
-1.989796	0.214295	-0.092950
-1.989796	0.234703	-0.092950
-1.989796	0.234703	-0.113358
-1.989796	0.255111	-0.113358
-1.989796	0.275519	-0.113358
-1.989796	0.275519	-0.133766
-1.989796	0.295928	-0.133766
-1.989796	0.316336	-0.133766
-1.989796	0.316336	-0.154174
-1.989796	0.336744	-0.154174
-1.989796	0.357152	-0.154174
-1.989796	0.357152	-0.174583
-1.989796	0.377561	-0.174583
-1.989796	0.397969	-0.174583
-1.989796	0.397969	-0.194991
-1.989796	0.418377	-0.194991
-1.989796	0.438785	-0.194991
-1.989796	0.459194	-0.215399
-1.989796	0.479602	-0.215399
-1.989796	0.479602	-0.235807
-1.989796	0.500010	-0.235807
-1.989796	0.520418	-0.235807
-1.989796	0.540827	-0.256216
-1.989796	0.561235	-0.256216
-1.989796	0.561235	-0.276624
-1.989796	0.581643	-0.276624
-1.989796	0.602051	-0.276624
-1.989796	0.622459	-0.297032
-1.989796	0.642868	-0.297032
-1.989796	0.663276	-0.297032
-1.989796	0.663276	-0.317440
-1.989796	0.683684	-0.317440
-1.989796	0.704092	-0.337849
-1.989796	0.724501	-0.337849
-1.989796	0.744909	-0.337849
-1.989796	0.744909	-0.358257
-1.989796	0.765317	-0.358257
-1.989796	0.785725	-0.378665
-1.989796	0.806134	-0.378665
-1.989796	0.826542	-0.378665
-1.989796	0.826542	-0.399073
-1.989796	0.846950	-0.399073
-1.989796	0.867358	-0.419482
-1.989796	0.887767	-0.419482
-1.989796	0.908175	-0.419482
-1.989796	0.908175	-0.439890
-1.989796	0.928583	-0.439890
-1.989796	0.948991	-0.439890
-1.989796	0.948991	-0.460298
-1.989796	0.969400	-0.460298
-1.989796	0.989808	-0.460298
-1.989796	0.989808	-0.480706
-1.989796	1.010216	-0.480706
-1.989796	1.030624	-0.480706
-1.989796	1.030624	-0.501114
-1.989796	1.051033	-0.501114
-1.989796	1.071441	-0.501114
-1.989796	1.071441	-0.521523
-1.989796	1.091849	-0.521523
-1.989796	1.112257	-0.521523
-1.989796	1.112257	-0.541931
-1.989796	1.132666	-0.541931
-1.989796	1.153074	-0.541931
-1.989796	1.173482	-0.562339
-1.989796	1.193890	-0.562339
-1.989796	1.214299	-0.582747
-1.989796	1.234707	-0.582747
-1.989796	1.255115	-0.603156
-1.989796	1.275523	-0.603156
-1.989796	1.295932	-0.623564
-1.989796	1.316340	-0.623564
-1.989796	1.336748	-0.643972
-1.989796	1.357156	-0.643972
-1.989796	1.377565	-0.664380
-1.989796	1.397973	-0.664380
-1.989796	1.418381	-0.684789
-1.989796	1.438789	-0.684789
-1.989796	1.459198	-0.684789
-1.989796	1.459198	-0.705197
-1.989796	1.479606	-0.705197
-1.989796	1.500014	-0.725605
-1.989796	1.520422	-0.725605
-1.989796	1.540831	-0.725605
-1.989796	1.540831	-0.746013
-1.989796	1.561239	-0.746013
-1.989796	1.581647	-0.766422
-1.989796	1.602055	-0.766422
-1.989796	1.622463	-0.766422
-1.989796	1.622463	-0.786830
-1.989796	1.642872	-0.786830
-1.989796	1.663280	-0.786830
-1.989796	1.663280	-0.807238
-1.989796	1.683688	-0.807238
-1.989796	1.704096	-0.807238
-1.989796	1.704096	-0.827646
-1.989796	1.724505	-0.827646
-1.989796	1.744913	-0.827646
-1.989796	1.744913	-0.848055
-1.989796	1.765321	-0.848055
-1.989796	1.785729	-0.848055
-1.989796	1.785729	-0.868463
-1.989796	1.806138	-0.868463
-1.989796	1.826546	-0.868463
-1.989796	1.846954	-0.888871
-1.989796	1.867362	-0.888871
-1.989796	1.867362	-0.909279
-1.989796	1.887771	-0.909279
-1.989796	1.908179	-0.909279
-1.989796	1.928587	-0.929688
-1.989796	1.948995	-0.929688
-1.989796	1.969404	-0.950096
-1.989796	1.989812	-0.950096

m_m_isoIsoVParaRtoL	246	
1.989812	-1.989796	-0.950096
1.989812	-1.969388	-0.950096
1.989812	-1.948979	-0.929688
1.989812	-1.928571	-0.929688
1.989812	-1.908163	-0.929688
1.989812	-1.908163	-0.909279
1.989812	-1.887755	-0.909279
1.989812	-1.867346	-0.888871
1.989812	-1.846938	-0.888871
1.989812	-1.826530	-0.888871
1.989812	-1.826530	-0.868463
1.989812	-1.806122	-0.868463
1.989812	-1.785713	-0.868463
1.989812	-1.785713	-0.848055
1.989812	-1.765305	-0.848055
1.989812	-1.744897	-0.848055
1.989812	-1.744897	-0.827646
1.989812	-1.724489	-0.827646
1.989812	-1.704080	-0.827646
1.989812	-1.704080	-0.807238
1.989812	-1.683672	-0.807238
1.989812	-1.663264	-0.807238
1.989812	-1.642856	-0.786830
1.989812	-1.622447	-0.786830
1.989812	-1.622447	-0.766422
1.989812	-1.602039	-0.766422
1.989812	-1.581631	-0.766422
1.989812	-1.561223	-0.746013
1.989812	-1.540814	-0.746013
1.989812	-1.520406	-0.746013
1.989812	-1.520406	-0.725605
1.989812	-1.499998	-0.725605
1.989812	-1.479590	-0.705197
1.989812	-1.459182	-0.705197
1.989812	-1.438773	-0.705197
1.989812	-1.438773	-0.684789
1.989812	-1.418365	-0.684789
1.989812	-1.397957	-0.684789
1.989812	-1.397957	-0.664380
1.989812	-1.377549	-0.664380
1.989812	-1.357140	-0.664380
1.989812	-1.357140	-0.643972
1.989812	-1.336732	-0.643972
1.989812	-1.316324	-0.643972
1.989812	-1.316324	-0.623564
1.989812	-1.295916	-0.623564
1.989812	-1.275507	-0.623564
1.989812	-1.255099	-0.603156
1.989812	-1.234691	-0.603156
1.989812	-1.234691	-0.582747
1.989812	-1.214283	-0.582747
1.989812	-1.193874	-0.582747
1.989812	-1.173466	-0.562339
1.989812	-1.153058	-0.562339
1.989812	-1.132650	-0.541931
1.989812	-1.112241	-0.541931
1.989812	-1.091833	-0.521523
1.989812	-1.071425	-0.521523
1.989812	-1.051017	-0.521523
1.989812	-1.051017	-0.501114
1.989812	-1.030608	-0.501114
1.989812	-1.010200	-0.501114
1.989812	-1.010200	-0.480706
1.989812	-0.989792	-0.480706
1.989812	-0.969384	-0.480706
1.989812	-0.969384	-0.460298
1.989812	-0.948975	-0.460298
1.989812	-0.928567	-0.460298
1.989812	-0.928567	-0.439890
1.989812	-0.908159	-0.439890
1.989812	-0.887751	-0.439890
1.989812	-0.867342	-0.419482
1.989812	-0.846934	-0.419482
1.989812	-0.846934	-0.399073
1.989812	-0.826526	-0.399073
1.989812	-0.806118	-0.399073
1.989812	-0.785709	-0.378665
1.989812	-0.765301	-0.378665
1.989812	-0.744893	-0.358257
1.989812	-0.724485	-0.358257
